text_id	sentence_id	emotion
ISEAR_2847	2847	fear
ISEAR_2848	2848	anger
ISEAR_2849	2849	sadness
ISEAR_2850	2850	disgust
ISEAR_2851	2851	shame
ISEAR_2852	2852	guilt
ISEAR_2853	2853	joy
ISEAR_2854	2854	fear
ISEAR_2855	2855	anger
ISEAR_2856	2856	sadness
ISEAR_2857	2857	disgust
ISEAR_2858	2858	shame
ISEAR_2859	2859	guilt
ISEAR_2860	2860	joy
ISEAR_2861	2861	fear
ISEAR_2862	2862	anger
ISEAR_2863	2863	sadness
ISEAR_2864	2864	disgust
ISEAR_2865	2865	shame
ISEAR_2866	2866	guilt
ISEAR_2867	2867	joy
ISEAR_2868	2868	fear
ISEAR_2869	2869	anger
ISEAR_2870	2870	fear
ISEAR_2871	2871	anger
ISEAR_2872	2872	sadness
ISEAR_2873	2873	disgust
ISEAR_2874	2874	shame
ISEAR_2875	2875	guilt
ISEAR_2876	2876	joy
ISEAR_2877	2877	fear
ISEAR_2878	2878	anger
ISEAR_2879	2879	sadness
ISEAR_2880	2880	disgust
ISEAR_2881	2881	shame
ISEAR_2882	2882	guilt
ISEAR_2883	2883	joy
ISEAR_2884	2884	fear
ISEAR_2885	2885	anger
ISEAR_2886	2886	sadness
ISEAR_2887	2887	disgust
ISEAR_2888	2888	shame
ISEAR_2889	2889	guilt
ISEAR_2890	2890	joy
ISEAR_2891	2891	fear
ISEAR_2892	2892	anger
ISEAR_2893	2893	sadness
ISEAR_2894	2894	disgust
ISEAR_2895	2895	shame
ISEAR_2896	2896	guilt
ISEAR_2897	2897	joy
ISEAR_2898	2898	fear
ISEAR_2899	2899	anger
ISEAR_2900	2900	sadness
ISEAR_2901	2901	disgust
ISEAR_2902	2902	shame
ISEAR_2903	2903	guilt
ISEAR_2904	2904	joy
ISEAR_2905	2905	fear
ISEAR_2906	2906	anger
ISEAR_2907	2907	sadness
ISEAR_2908	2908	disgust
ISEAR_2909	2909	shame
ISEAR_2910	2910	guilt
ISEAR_2911	2911	joy
ISEAR_2912	2912	fear
ISEAR_2913	2913	anger
ISEAR_2914	2914	sadness
ISEAR_2915	2915	disgust
ISEAR_2916	2916	shame
ISEAR_2917	2917	guilt
ISEAR_2918	2918	joy
ISEAR_2919	2919	fear
ISEAR_2920	2920	anger
ISEAR_2921	2921	sadness
ISEAR_2922	2922	disgust
ISEAR_2923	2923	shame
ISEAR_2924	2924	guilt
ISEAR_2925	2925	joy
ISEAR_2926	2926	fear
ISEAR_2927	2927	anger
ISEAR_2928	2928	sadness
ISEAR_2929	2929	disgust
ISEAR_2930	2930	shame
ISEAR_2931	2931	guilt
ISEAR_2932	2932	joy
ISEAR_2933	2933	fear
ISEAR_2934	2934	anger
ISEAR_2935	2935	sadness
ISEAR_2936	2936	disgust
ISEAR_2937	2937	shame
ISEAR_2938	2938	guilt
ISEAR_2939	2939	joy
ISEAR_2940	2940	fear
ISEAR_2941	2941	anger
ISEAR_2942	2942	sadness
ISEAR_2943	2943	disgust
ISEAR_2944	2944	shame
ISEAR_2945	2945	guilt
ISEAR_2946	2946	joy
ISEAR_2947	2947	fear
ISEAR_2948	2948	anger
ISEAR_2949	2949	sadness
ISEAR_2950	2950	disgust
ISEAR_2951	2951	shame
ISEAR_2952	2952	guilt
ISEAR_2953	2953	joy
ISEAR_2954	2954	fear
ISEAR_2955	2955	anger
ISEAR_2956	2956	sadness
ISEAR_2957	2957	disgust
ISEAR_2958	2958	shame
ISEAR_2959	2959	guilt
ISEAR_2960	2960	joy
ISEAR_2961	2961	fear
ISEAR_2962	2962	anger
ISEAR_2963	2963	sadness
ISEAR_2964	2964	disgust
ISEAR_2965	2965	shame
ISEAR_2966	2966	guilt
ISEAR_2967	2967	joy
ISEAR_2968	2968	fear
ISEAR_2969	2969	disgust
ISEAR_2970	2970	shame
ISEAR_2971	2971	guilt
ISEAR_2972	2972	joy
ISEAR_2973	2973	fear
ISEAR_2974	2974	anger
ISEAR_2975	2975	sadness
ISEAR_2976	2976	disgust
ISEAR_2977	2977	shame
ISEAR_2978	2978	guilt
ISEAR_2979	2979	joy
ISEAR_2980	2980	fear
ISEAR_2981	2981	anger
ISEAR_2982	2982	sadness
ISEAR_2983	2983	disgust
ISEAR_2984	2984	shame
ISEAR_2985	2985	guilt
ISEAR_2986	2986	joy
ISEAR_2987	2987	fear
ISEAR_2988	2988	anger
ISEAR_2989	2989	sadness
ISEAR_2990	2990	disgust
ISEAR_2991	2991	shame
ISEAR_2992	2992	guilt
ISEAR_2993	2993	joy
ISEAR_2994	2994	fear
ISEAR_2995	2995	anger
ISEAR_2996	2996	sadness
ISEAR_2997	2997	disgust
ISEAR_2998	2998	shame
ISEAR_2999	2999	guilt
ISEAR_3000	3000	joy
ISEAR_3001	3001	fear
ISEAR_3002	3002	anger
ISEAR_3003	3003	sadness
ISEAR_3004	3004	disgust
ISEAR_3005	3005	shame
ISEAR_3006	3006	guilt
ISEAR_3007	3007	joy
ISEAR_3008	3008	fear
ISEAR_3009	3009	anger
ISEAR_3010	3010	sadness
ISEAR_3011	3011	disgust
ISEAR_3012	3012	shame
ISEAR_3013	3013	guilt
ISEAR_3014	3014	joy
ISEAR_3015	3015	fear
ISEAR_3016	3016	anger
ISEAR_3017	3017	sadness
ISEAR_3018	3018	disgust
ISEAR_3019	3019	shame
ISEAR_3020	3020	guilt
ISEAR_3021	3021	joy
ISEAR_3022	3022	fear
ISEAR_3023	3023	anger
ISEAR_3024	3024	sadness
ISEAR_3025	3025	disgust
ISEAR_3026	3026	shame
ISEAR_3027	3027	guilt
ISEAR_3028	3028	joy
ISEAR_3029	3029	fear
ISEAR_3030	3030	anger
ISEAR_3031	3031	sadness
ISEAR_3032	3032	disgust
ISEAR_3033	3033	shame
ISEAR_3034	3034	guilt
ISEAR_3035	3035	joy
ISEAR_3036	3036	fear
ISEAR_3037	3037	anger
ISEAR_3038	3038	sadness
ISEAR_3039	3039	disgust
ISEAR_3040	3040	shame
ISEAR_3041	3041	guilt
ISEAR_3042	3042	joy
ISEAR_3043	3043	fear
ISEAR_3044	3044	anger
ISEAR_3045	3045	sadness
ISEAR_3046	3046	disgust
ISEAR_3047	3047	shame
ISEAR_3048	3048	guilt
ISEAR_3049	3049	joy
ISEAR_3050	3050	fear
ISEAR_3051	3051	anger
ISEAR_3052	3052	sadness
ISEAR_3053	3053	disgust
ISEAR_3054	3054	shame
ISEAR_3055	3055	guilt
ISEAR_3056	3056	joy
ISEAR_3057	3057	fear
ISEAR_3058	3058	anger
ISEAR_3059	3059	sadness
ISEAR_3060	3060	disgust
ISEAR_3061	3061	shame
ISEAR_3062	3062	guilt
ISEAR_3063	3063	joy
ISEAR_3064	3064	fear
ISEAR_3065	3065	anger
ISEAR_3066	3066	sadness
ISEAR_3067	3067	disgust
ISEAR_3068	3068	shame
ISEAR_3069	3069	guilt
ISEAR_3070	3070	joy
ISEAR_3071	3071	fear
ISEAR_3072	3072	anger
ISEAR_3073	3073	sadness
ISEAR_3074	3074	disgust
ISEAR_3075	3075	shame
ISEAR_3076	3076	guilt
ISEAR_3077	3077	joy
ISEAR_3078	3078	fear
ISEAR_3079	3079	anger
ISEAR_3080	3080	sadness
ISEAR_3081	3081	disgust
ISEAR_3082	3082	shame
ISEAR_3083	3083	guilt
ISEAR_3084	3084	joy
ISEAR_3085	3085	fear
ISEAR_3086	3086	anger
ISEAR_3087	3087	sadness
ISEAR_3088	3088	disgust
ISEAR_3089	3089	shame
ISEAR_3090	3090	guilt
ISEAR_3091	3091	joy
ISEAR_3092	3092	fear
ISEAR_3093	3093	anger
ISEAR_3094	3094	sadness
ISEAR_3095	3095	disgust
ISEAR_3096	3096	shame
ISEAR_3097	3097	guilt
ISEAR_3098	3098	joy
ISEAR_3099	3099	fear
ISEAR_3100	3100	anger
ISEAR_3101	3101	sadness
ISEAR_3102	3102	disgust
ISEAR_3103	3103	shame
ISEAR_3104	3104	guilt
ISEAR_3105	3105	joy
ISEAR_3106	3106	fear
ISEAR_3107	3107	anger
ISEAR_3108	3108	sadness
ISEAR_3109	3109	disgust
ISEAR_3110	3110	shame
ISEAR_3111	3111	guilt
ISEAR_3112	3112	joy
ISEAR_3113	3113	fear
ISEAR_3114	3114	anger
ISEAR_3115	3115	sadness
ISEAR_3116	3116	disgust
ISEAR_3117	3117	shame
ISEAR_3118	3118	guilt
ISEAR_3119	3119	joy
ISEAR_3120	3120	fear
ISEAR_3121	3121	anger
ISEAR_3122	3122	sadness
ISEAR_3123	3123	fear
ISEAR_3124	3124	anger
ISEAR_3125	3125	sadness
ISEAR_3126	3126	disgust
ISEAR_3127	3127	shame
ISEAR_3128	3128	guilt
ISEAR_3129	3129	joy
ISEAR_3130	3130	fear
ISEAR_3131	3131	anger
ISEAR_3132	3132	sadness
ISEAR_3133	3133	disgust
ISEAR_3134	3134	shame
ISEAR_3135	3135	guilt
ISEAR_3136	3136	joy
ISEAR_3137	3137	fear
ISEAR_3138	3138	anger
ISEAR_3139	3139	sadness
ISEAR_3140	3140	disgust
ISEAR_3141	3141	shame
ISEAR_3142	3142	guilt
ISEAR_3143	3143	joy
ISEAR_3144	3144	fear
ISEAR_3145	3145	anger
ISEAR_3146	3146	sadness
ISEAR_3147	3147	disgust
ISEAR_3148	3148	shame
ISEAR_3149	3149	guilt
ISEAR_3150	3150	joy
ISEAR_3151	3151	fear
ISEAR_3152	3152	anger
ISEAR_3153	3153	sadness
ISEAR_3154	3154	disgust
ISEAR_3155	3155	shame
ISEAR_3156	3156	guilt
ISEAR_3157	3157	joy
ISEAR_3158	3158	fear
ISEAR_3159	3159	anger
ISEAR_3160	3160	sadness
ISEAR_3161	3161	disgust
ISEAR_3162	3162	shame
ISEAR_3163	3163	guilt
ISEAR_3164	3164	joy
ISEAR_3165	3165	fear
ISEAR_3166	3166	anger
ISEAR_3167	3167	sadness
ISEAR_3168	3168	disgust
ISEAR_3169	3169	shame
ISEAR_3170	3170	guilt
ISEAR_3171	3171	joy
ISEAR_3172	3172	fear
ISEAR_3173	3173	anger
ISEAR_3174	3174	sadness
ISEAR_3175	3175	disgust
ISEAR_3176	3176	shame
ISEAR_3177	3177	guilt
ISEAR_3178	3178	joy
ISEAR_3179	3179	fear
ISEAR_3180	3180	anger
ISEAR_3181	3181	sadness
ISEAR_3182	3182	disgust
ISEAR_3183	3183	shame
ISEAR_3184	3184	guilt
ISEAR_3185	3185	joy
ISEAR_3186	3186	fear
ISEAR_3187	3187	anger
ISEAR_3188	3188	sadness
ISEAR_3189	3189	anger
ISEAR_3190	3190	sadness
ISEAR_3191	3191	disgust
ISEAR_3192	3192	shame
ISEAR_3193	3193	guilt
ISEAR_3194	3194	joy
ISEAR_3195	3195	fear
ISEAR_3196	3196	anger
ISEAR_3197	3197	sadness
ISEAR_3198	3198	disgust
ISEAR_3199	3199	shame
ISEAR_3200	3200	guilt
ISEAR_3201	3201	joy
ISEAR_3202	3202	fear
ISEAR_3203	3203	anger
ISEAR_3204	3204	sadness
ISEAR_3205	3205	disgust
ISEAR_3206	3206	shame
ISEAR_3207	3207	guilt
ISEAR_3208	3208	joy
ISEAR_3209	3209	fear
ISEAR_3210	3210	anger
ISEAR_3211	3211	sadness
ISEAR_3212	3212	disgust
ISEAR_3213	3213	shame
ISEAR_3214	3214	guilt
ISEAR_3215	3215	joy
ISEAR_3216	3216	fear
ISEAR_3217	3217	anger
ISEAR_3218	3218	sadness
ISEAR_3219	3219	disgust
ISEAR_3220	3220	shame
ISEAR_3221	3221	guilt
ISEAR_3222	3222	joy
ISEAR_3223	3223	fear
ISEAR_3224	3224	anger
ISEAR_3225	3225	sadness
ISEAR_3226	3226	disgust
ISEAR_3227	3227	shame
ISEAR_3228	3228	guilt
ISEAR_3229	3229	joy
ISEAR_3230	3230	fear
ISEAR_3231	3231	anger
ISEAR_3232	3232	sadness
ISEAR_3233	3233	disgust
ISEAR_3234	3234	shame
ISEAR_3235	3235	guilt
ISEAR_3236	3236	joy
ISEAR_3237	3237	fear
ISEAR_3238	3238	anger
ISEAR_3239	3239	sadness
ISEAR_3240	3240	disgust
ISEAR_3241	3241	shame
ISEAR_3242	3242	guilt
ISEAR_3243	3243	joy
ISEAR_3244	3244	fear
ISEAR_3245	3245	anger
ISEAR_3246	3246	sadness
ISEAR_3247	3247	disgust
ISEAR_3248	3248	shame
ISEAR_3249	3249	guilt
ISEAR_3250	3250	joy
ISEAR_3251	3251	fear
ISEAR_3252	3252	anger
ISEAR_3253	3253	sadness
ISEAR_3254	3254	disgust
ISEAR_3255	3255	shame
ISEAR_3256	3256	guilt
ISEAR_3257	3257	joy
ISEAR_3258	3258	fear
ISEAR_3259	3259	anger
ISEAR_3260	3260	sadness
ISEAR_3261	3261	disgust
ISEAR_3262	3262	shame
ISEAR_3263	3263	guilt
ISEAR_3264	3264	joy
ISEAR_3265	3265	fear
ISEAR_3266	3266	anger
ISEAR_3267	3267	sadness
ISEAR_3268	3268	disgust
ISEAR_3269	3269	shame
ISEAR_3270	3270	guilt
ISEAR_3271	3271	joy
ISEAR_3272	3272	fear
ISEAR_3273	3273	anger
ISEAR_3274	3274	sadness
ISEAR_3275	3275	disgust
ISEAR_3276	3276	shame
ISEAR_3277	3277	guilt
ISEAR_3278	3278	joy
ISEAR_3279	3279	fear
ISEAR_3280	3280	anger
ISEAR_3281	3281	sadness
ISEAR_3282	3282	disgust
ISEAR_3283	3283	shame
ISEAR_3284	3284	guilt
ISEAR_3285	3285	joy
ISEAR_3286	3286	fear
ISEAR_3287	3287	anger
ISEAR_3288	3288	sadness
ISEAR_3289	3289	disgust
ISEAR_3290	3290	shame
ISEAR_3291	3291	guilt
ISEAR_3292	3292	joy
ISEAR_3293	3293	fear
ISEAR_3294	3294	anger
ISEAR_3295	3295	sadness
ISEAR_3296	3296	disgust
ISEAR_3297	3297	shame
ISEAR_3298	3298	guilt
ISEAR_3299	3299	joy
ISEAR_3300	3300	fear
ISEAR_3301	3301	anger
ISEAR_3302	3302	sadness
ISEAR_3303	3303	disgust
ISEAR_3304	3304	shame
ISEAR_3305	3305	guilt
ISEAR_3306	3306	joy
ISEAR_3307	3307	fear
ISEAR_3308	3308	anger
ISEAR_3309	3309	sadness
ISEAR_3310	3310	disgust
ISEAR_3311	3311	shame
ISEAR_3312	3312	guilt
ISEAR_3313	3313	joy
ISEAR_3314	3314	fear
ISEAR_3315	3315	anger
ISEAR_3316	3316	sadness
ISEAR_3317	3317	disgust
ISEAR_3318	3318	shame
ISEAR_3319	3319	guilt
ISEAR_3320	3320	joy
ISEAR_3321	3321	fear
ISEAR_3322	3322	anger
ISEAR_3323	3323	sadness
ISEAR_3324	3324	disgust
ISEAR_3325	3325	shame
ISEAR_3326	3326	guilt
ISEAR_3327	3327	joy
ISEAR_3328	3328	fear
ISEAR_3329	3329	anger
ISEAR_3330	3330	sadness
ISEAR_3331	3331	disgust
ISEAR_3332	3332	shame
ISEAR_3333	3333	guilt
ISEAR_3334	3334	joy
ISEAR_3335	3335	fear
ISEAR_3336	3336	anger
ISEAR_3337	3337	sadness
ISEAR_3338	3338	disgust
ISEAR_3339	3339	shame
ISEAR_3340	3340	guilt
ISEAR_3341	3341	joy
ISEAR_3342	3342	fear
ISEAR_3343	3343	anger
ISEAR_3344	3344	sadness
ISEAR_3345	3345	disgust
ISEAR_3346	3346	shame
ISEAR_3347	3347	guilt
ISEAR_3348	3348	joy
ISEAR_3349	3349	fear
ISEAR_3350	3350	anger
ISEAR_3351	3351	sadness
ISEAR_3352	3352	disgust
ISEAR_3353	3353	shame
ISEAR_3354	3354	guilt
ISEAR_3355	3355	joy
ISEAR_3356	3356	fear
ISEAR_3357	3357	anger
ISEAR_3358	3358	sadness
ISEAR_3359	3359	disgust
ISEAR_3360	3360	shame
ISEAR_3361	3361	guilt
ISEAR_3362	3362	joy
ISEAR_3363	3363	fear
ISEAR_3364	3364	anger
ISEAR_3365	3365	sadness
ISEAR_3366	3366	disgust
ISEAR_3367	3367	shame
ISEAR_3368	3368	guilt
ISEAR_3369	3369	joy
ISEAR_3370	3370	fear
ISEAR_3371	3371	anger
ISEAR_3372	3372	sadness
ISEAR_3373	3373	disgust
ISEAR_3374	3374	shame
ISEAR_3375	3375	guilt
ISEAR_3376	3376	joy
ISEAR_3377	3377	fear
ISEAR_3378	3378	anger
ISEAR_3379	3379	sadness
ISEAR_3380	3380	disgust
ISEAR_3381	3381	shame
ISEAR_3382	3382	guilt
ISEAR_3383	3383	joy
ISEAR_3384	3384	fear
ISEAR_3385	3385	anger
ISEAR_3386	3386	sadness
ISEAR_3387	3387	disgust
ISEAR_3388	3388	shame
ISEAR_3389	3389	guilt
ISEAR_3390	3390	joy
ISEAR_3391	3391	fear
ISEAR_3392	3392	anger
ISEAR_3393	3393	sadness
ISEAR_3394	3394	disgust
ISEAR_3395	3395	shame
ISEAR_3396	3396	guilt
ISEAR_3397	3397	joy
ISEAR_3398	3398	fear
ISEAR_3399	3399	anger
ISEAR_3400	3400	sadness
ISEAR_3401	3401	disgust
ISEAR_3402	3402	shame
ISEAR_3403	3403	guilt
ISEAR_3404	3404	joy
ISEAR_3405	3405	fear
ISEAR_3406	3406	anger
ISEAR_3407	3407	sadness
ISEAR_3408	3408	disgust
ISEAR_3409	3409	shame
ISEAR_3410	3410	guilt
ISEAR_3411	3411	joy
ISEAR_3412	3412	fear
ISEAR_3413	3413	anger
ISEAR_3414	3414	sadness
ISEAR_3415	3415	disgust
ISEAR_3416	3416	shame
ISEAR_3417	3417	guilt
ISEAR_3418	3418	joy
ISEAR_3419	3419	fear
ISEAR_3420	3420	anger
ISEAR_3421	3421	sadness
ISEAR_3422	3422	disgust
ISEAR_3423	3423	shame
ISEAR_3424	3424	guilt
ISEAR_3425	3425	joy
ISEAR_3426	3426	fear
ISEAR_3427	3427	anger
ISEAR_3428	3428	sadness
ISEAR_3429	3429	disgust
ISEAR_3430	3430	shame
ISEAR_3431	3431	guilt
ISEAR_3432	3432	joy
ISEAR_3433	3433	fear
ISEAR_3434	3434	anger
ISEAR_3435	3435	sadness
ISEAR_3436	3436	disgust
ISEAR_3437	3437	shame
ISEAR_3438	3438	guilt
ISEAR_3439	3439	joy
ISEAR_3440	3440	fear
ISEAR_3441	3441	anger
ISEAR_3442	3442	sadness
ISEAR_3443	3443	disgust
ISEAR_3444	3444	shame
ISEAR_3445	3445	guilt
ISEAR_3446	3446	joy
ISEAR_3447	3447	fear
ISEAR_3448	3448	anger
ISEAR_3449	3449	sadness
ISEAR_3450	3450	disgust
ISEAR_3451	3451	shame
ISEAR_3452	3452	guilt
ISEAR_3453	3453	joy
ISEAR_3454	3454	fear
ISEAR_3455	3455	anger
ISEAR_3456	3456	sadness
ISEAR_3457	3457	disgust
ISEAR_3458	3458	shame
ISEAR_3459	3459	guilt
ISEAR_3460	3460	joy
ISEAR_3461	3461	fear
ISEAR_3462	3462	anger
ISEAR_3463	3463	sadness
ISEAR_3464	3464	shame
ISEAR_3465	3465	guilt
ISEAR_3466	3466	joy
ISEAR_3467	3467	fear
ISEAR_3468	3468	anger
ISEAR_3469	3469	sadness
ISEAR_3470	3470	disgust
ISEAR_3471	3471	shame
ISEAR_3472	3472	guilt
ISEAR_3473	3473	joy
ISEAR_3474	3474	fear
ISEAR_3475	3475	anger
ISEAR_3476	3476	sadness
ISEAR_3477	3477	disgust
ISEAR_3478	3478	shame
ISEAR_3479	3479	guilt
ISEAR_3480	3480	joy
ISEAR_3481	3481	fear
ISEAR_3482	3482	anger
ISEAR_3483	3483	sadness
ISEAR_3484	3484	disgust
ISEAR_3485	3485	shame
ISEAR_3486	3486	guilt
ISEAR_3487	3487	joy
ISEAR_3488	3488	fear
ISEAR_3489	3489	anger
ISEAR_3490	3490	sadness
ISEAR_3491	3491	disgust
ISEAR_3492	3492	shame
ISEAR_3493	3493	guilt
ISEAR_3494	3494	joy
ISEAR_3495	3495	fear
ISEAR_3496	3496	anger
ISEAR_3497	3497	fear
ISEAR_3498	3498	anger
ISEAR_3499	3499	sadness
ISEAR_3500	3500	disgust
ISEAR_3501	3501	shame
ISEAR_3502	3502	guilt
ISEAR_3503	3503	joy
ISEAR_3504	3504	fear
ISEAR_3505	3505	anger
ISEAR_3506	3506	disgust
ISEAR_3507	3507	joy
ISEAR_3508	3508	fear
ISEAR_3509	3509	anger
ISEAR_3510	3510	sadness
ISEAR_3511	3511	disgust
ISEAR_3512	3512	shame
ISEAR_3513	3513	guilt
ISEAR_3514	3514	joy
ISEAR_3515	3515	fear
ISEAR_3516	3516	anger
ISEAR_3517	3517	sadness
ISEAR_3518	3518	disgust
ISEAR_3519	3519	shame
ISEAR_3520	3520	guilt
ISEAR_3521	3521	joy
ISEAR_3522	3522	fear
ISEAR_3523	3523	anger
ISEAR_3524	3524	sadness
ISEAR_3525	3525	disgust
ISEAR_3526	3526	shame
ISEAR_3527	3527	guilt
ISEAR_3528	3528	joy
ISEAR_3529	3529	disgust
ISEAR_3530	3530	shame
ISEAR_3531	3531	guilt
ISEAR_3532	3532	joy
ISEAR_3533	3533	fear
ISEAR_3534	3534	anger
ISEAR_3535	3535	sadness
ISEAR_3536	3536	disgust
ISEAR_3537	3537	shame
ISEAR_3538	3538	guilt
ISEAR_3539	3539	joy
ISEAR_3540	3540	fear
ISEAR_3541	3541	anger
ISEAR_3542	3542	sadness
ISEAR_3543	3543	disgust
ISEAR_3544	3544	shame
ISEAR_3545	3545	guilt
ISEAR_3546	3546	joy
ISEAR_3547	3547	fear
ISEAR_3548	3548	anger
ISEAR_3549	3549	sadness
ISEAR_3550	3550	disgust
ISEAR_3551	3551	shame
ISEAR_3552	3552	guilt
ISEAR_3553	3553	joy
ISEAR_3554	3554	fear
ISEAR_3555	3555	anger
ISEAR_3556	3556	sadness
ISEAR_3557	3557	disgust
ISEAR_3558	3558	shame
ISEAR_3559	3559	guilt
ISEAR_3560	3560	joy
ISEAR_3561	3561	fear
ISEAR_3562	3562	anger
ISEAR_3563	3563	sadness
ISEAR_3564	3564	disgust
ISEAR_3565	3565	shame
ISEAR_3566	3566	guilt
ISEAR_3567	3567	joy
ISEAR_3568	3568	fear
ISEAR_3569	3569	anger
ISEAR_3570	3570	sadness
ISEAR_3571	3571	disgust
ISEAR_3572	3572	shame
ISEAR_3573	3573	guilt
ISEAR_3574	3574	joy
ISEAR_3575	3575	fear
ISEAR_3576	3576	anger
ISEAR_3577	3577	sadness
ISEAR_3578	3578	disgust
ISEAR_3579	3579	shame
ISEAR_3580	3580	guilt
ISEAR_3581	3581	joy
ISEAR_3582	3582	fear
ISEAR_3583	3583	anger
ISEAR_3584	3584	sadness
ISEAR_3585	3585	disgust
ISEAR_3586	3586	shame
ISEAR_3587	3587	guilt
ISEAR_3588	3588	joy
ISEAR_3589	3589	fear
ISEAR_3590	3590	anger
ISEAR_3591	3591	sadness
ISEAR_3592	3592	disgust
ISEAR_3593	3593	shame
ISEAR_3594	3594	guilt
ISEAR_3595	3595	joy
ISEAR_3596	3596	fear
ISEAR_3597	3597	anger
ISEAR_3598	3598	sadness
ISEAR_3599	3599	disgust
ISEAR_3600	3600	shame
ISEAR_3601	3601	guilt
ISEAR_3602	3602	joy
ISEAR_3603	3603	fear
ISEAR_3604	3604	anger
ISEAR_3605	3605	sadness
ISEAR_3606	3606	disgust
ISEAR_3607	3607	shame
ISEAR_3608	3608	guilt
ISEAR_3609	3609	joy
ISEAR_3610	3610	fear
ISEAR_3611	3611	anger
ISEAR_3612	3612	sadness
ISEAR_3613	3613	disgust
ISEAR_3614	3614	shame
ISEAR_3615	3615	guilt
ISEAR_3616	3616	joy
ISEAR_3617	3617	fear
ISEAR_3618	3618	anger
ISEAR_3619	3619	sadness
ISEAR_3620	3620	disgust
ISEAR_3621	3621	shame
ISEAR_3622	3622	guilt
ISEAR_3623	3623	joy
ISEAR_3624	3624	fear
ISEAR_3625	3625	anger
ISEAR_3626	3626	sadness
ISEAR_3627	3627	disgust
ISEAR_3628	3628	anger
ISEAR_3629	3629	sadness
ISEAR_3630	3630	disgust
ISEAR_3631	3631	shame
ISEAR_3632	3632	guilt
ISEAR_3633	3633	joy
ISEAR_3634	3634	fear
ISEAR_3635	3635	anger
ISEAR_3636	3636	sadness
ISEAR_3637	3637	disgust
ISEAR_3638	3638	shame
ISEAR_3639	3639	guilt
ISEAR_3640	3640	joy
ISEAR_3641	3641	fear
ISEAR_3642	3642	anger
ISEAR_3643	3643	sadness
ISEAR_3644	3644	disgust
ISEAR_3645	3645	shame
ISEAR_3646	3646	guilt
ISEAR_3647	3647	joy
ISEAR_3648	3648	fear
ISEAR_3649	3649	anger
ISEAR_3650	3650	anger
ISEAR_3651	3651	sadness
ISEAR_3652	3652	disgust
ISEAR_3653	3653	shame
ISEAR_3654	3654	guilt
ISEAR_3655	3655	joy
ISEAR_3656	3656	fear
ISEAR_3657	3657	anger
ISEAR_3658	3658	sadness
ISEAR_3659	3659	disgust
ISEAR_3660	3660	shame
ISEAR_3661	3661	guilt
ISEAR_3662	3662	joy
ISEAR_3663	3663	fear
ISEAR_3664	3664	anger
ISEAR_3665	3665	sadness
ISEAR_3666	3666	disgust
ISEAR_3667	3667	shame
ISEAR_3668	3668	guilt
ISEAR_3669	3669	joy
ISEAR_3670	3670	fear
ISEAR_3671	3671	anger
ISEAR_3672	3672	sadness
ISEAR_3673	3673	disgust
ISEAR_3674	3674	shame
ISEAR_3675	3675	guilt
ISEAR_3676	3676	joy
ISEAR_3677	3677	fear
ISEAR_3678	3678	anger
ISEAR_3679	3679	sadness
ISEAR_3680	3680	disgust
ISEAR_3681	3681	shame
ISEAR_3682	3682	guilt
ISEAR_3683	3683	fear
ISEAR_3684	3684	anger
ISEAR_3685	3685	sadness
ISEAR_3686	3686	disgust
ISEAR_3687	3687	shame
ISEAR_3688	3688	guilt
ISEAR_3689	3689	joy
ISEAR_3690	3690	fear
ISEAR_3691	3691	anger
ISEAR_3692	3692	sadness
ISEAR_3693	3693	disgust
ISEAR_3694	3694	guilt
ISEAR_3695	3695	joy
ISEAR_3696	3696	fear
ISEAR_3697	3697	anger
ISEAR_3698	3698	sadness
ISEAR_3699	3699	disgust
ISEAR_3700	3700	shame
ISEAR_3701	3701	guilt
ISEAR_3702	3702	joy
ISEAR_3703	3703	fear
ISEAR_3704	3704	anger
ISEAR_3705	3705	sadness
ISEAR_3706	3706	disgust
ISEAR_3707	3707	shame
ISEAR_3708	3708	guilt
ISEAR_3709	3709	joy
ISEAR_3710	3710	fear
ISEAR_3711	3711	anger
ISEAR_3712	3712	sadness
ISEAR_3713	3713	disgust
ISEAR_3714	3714	shame
ISEAR_3715	3715	guilt
ISEAR_3716	3716	sadness
ISEAR_3717	3717	disgust
ISEAR_3718	3718	shame
ISEAR_3719	3719	guilt
ISEAR_3720	3720	joy
ISEAR_3721	3721	fear
ISEAR_3722	3722	anger
ISEAR_3723	3723	sadness
ISEAR_3724	3724	disgust
ISEAR_3725	3725	shame
ISEAR_3726	3726	guilt
ISEAR_3727	3727	joy
ISEAR_3728	3728	fear
ISEAR_3729	3729	anger
ISEAR_3730	3730	sadness
ISEAR_3731	3731	disgust
ISEAR_3732	3732	shame
ISEAR_3733	3733	guilt
ISEAR_3734	3734	joy
ISEAR_3735	3735	fear
ISEAR_3736	3736	anger
ISEAR_3737	3737	sadness
ISEAR_3738	3738	disgust
ISEAR_3739	3739	shame
ISEAR_3740	3740	guilt
ISEAR_3741	3741	joy
ISEAR_3742	3742	fear
ISEAR_3743	3743	anger
ISEAR_3744	3744	sadness
ISEAR_3745	3745	disgust
ISEAR_3746	3746	shame
ISEAR_3747	3747	guilt
ISEAR_3748	3748	joy
ISEAR_3749	3749	fear
ISEAR_3750	3750	anger
ISEAR_3751	3751	sadness
ISEAR_3752	3752	disgust
