text_id	sentence_id	sentence
ISEAR_6835	6835	Failing in an exam.
ISEAR_6836	6836	"Not being able to convince my class leader that my friend is  
better than me to go to the English lectures."
ISEAR_6837	6837	Receiving a letter from a boy I care.
ISEAR_6838	6838	Watching a horror film.
ISEAR_6839	6839	"My parents do not like my friend and told me not to go out with  
him."
ISEAR_6840	6840	My grandmother died.
ISEAR_6841	6841	Saw someone spitting in public.
ISEAR_6842	6842	Failing in an examn because of lazyness.
ISEAR_6843	6843	Losing my temper to my sister.
ISEAR_6844	6844	Finding out that I can go to your English lectures.
ISEAR_6845	6845	Staying alone in a dark place.
ISEAR_6846	6846	Being sexually assulted on a bus.
ISEAR_6847	6847	Finding out that my best friend could not go to university.
ISEAR_6848	6848	Some boys not cueing in the dining hall.
ISEAR_6849	6849	Watching TV about china is behind in winning gold medals.
ISEAR_6850	6850	Not being able to help my friend to do homework.
ISEAR_6851	6851	Getting into this university.
ISEAR_6852	6852	Beaten up by a classmate in school.
ISEAR_6853	6853	Being insulted in public.
ISEAR_6854	6854	A girl I love does not love me.
ISEAR_6855	6855	Saw some girls dressed up like Americans
ISEAR_6856	6856	Failing university entrance examn.
ISEAR_6857	6857	Not handing in homework in time.
ISEAR_6858	6858	Getting into this university to do medicine.
ISEAR_6859	6859	First time in anatomy.
ISEAR_6860	6860	Misunderstood by a close friend for the wrong reason.
ISEAR_6861	6861	"Finding out that China is poor, so we cannot have good reference  
books."
ISEAR_6862	6862	"Foreign students playing loud music in the night before the  
biology examn."
ISEAR_6863	6863	"Finding out that the university police was afraid to stop the  
foreign students playing loud music (China's shame).
"
ISEAR_6864	6864	Not doing well in the examn.
ISEAR_6865	6865	Aticle published.
ISEAR_6866	6866	Earth crake.
ISEAR_6867	6867	Made a statement that other people did not believe.
ISEAR_6868	6868	Saw poverty in the countryside.
ISEAR_6869	6869	Saw Chinese people flattering foreigners.
ISEAR_6870	6870	Not being able to argue against class leaders.
ISEAR_6871	6871	Could not help a student who needs help.
ISEAR_6872	6872	China winning the Asian Olympic games.
ISEAR_6873	6873	Staying alone in the dark.
ISEAR_6874	6874	Being put down by the class leaders.
ISEAR_6875	6875	Finding out that life span in China is shorter than in the West.
ISEAR_6876	6876	Girls dressed like foreigners in the university.
ISEAR_6877	6877	Being insulted in public.
ISEAR_6878	6878	Insulting other people.
ISEAR_6879	6879	When I found out that I can travel with my best friend.
ISEAR_6880	6880	Walking home in the dark from college.
ISEAR_6881	6881	Finding out that I was deceived by a friend.
ISEAR_6882	6882	Not doing well in an examn.
ISEAR_6883	6883	Finding out that my best friend was deceiving me.
ISEAR_6884	6884	Failing an examn because I did not work hard enough.
ISEAR_6885	6885	Not acting on my promise.
ISEAR_6886	6886	Finding out that I am not ill (not seriously).
ISEAR_6887	6887	"Finding out that my health condition may be against my attending  
university lectures."
ISEAR_6888	6888	Bought something bad from the shop and they refused to change it.
ISEAR_6889	6889	Relative's death.
ISEAR_6890	6890	Saw people quarreling in a bus.
ISEAR_6891	6891	Running away from a fire.
ISEAR_6892	6892	Forgot to give a present to my little nephew.
ISEAR_6893	6893	First public speaking.
ISEAR_6894	6894	Going out alone in the dark.
ISEAR_6895	6895	Saw some young people fighting for seats on a bus.
ISEAR_6896	6896	My mother's death.
ISEAR_6897	6897	Saw people spitting in public.
ISEAR_6898	6898	"Went to a lecture about Chinese history and hear about the Opium  
War."
ISEAR_6899	6899	Falling in love.
ISEAR_6900	6900	My friend will find out that I am in love with her.
ISEAR_6901	6901	Falling in love although she is my friend (angry with myself).
ISEAR_6902	6902	My friend still trusts me as a friend.
ISEAR_6903	6903	Someone being arrogant to me.
ISEAR_6904	6904	Insulted by a teacher in front of the class.
ISEAR_6905	6905	Falling in love with a close friend.
ISEAR_6906	6906	Doing unexpectedly well in an examn.
ISEAR_6907	6907	Before the examn.
ISEAR_6908	6908	"I wanted to borrow lecture notes from a friend and he did not  
lend me them."
ISEAR_6909	6909	"Finding out about the university does not have enough foreign  
currency to buy the yournals in your reference list."
ISEAR_6910	6910	"Someone told me he was chosen for the English lectures because he  
was a good friend of the class leader."
ISEAR_6911	6911	Finding out about Chinese money cannot buy foreign journals.
ISEAR_6912	6912	Late for a lecture and therefore missed it.
ISEAR_6913	6913	Talking to a close friend.
ISEAR_6914	6914	Ran into a parking car on a bicycle.
ISEAR_6915	6915	Insulted for no reason.
ISEAR_6916	6916	Did badly in an examn.
ISEAR_6917	6917	Saw a man dressed as a woman.
ISEAR_6918	6918	Saw a beggar on the street (China still so poor).
ISEAR_6919	6919	Could not buy a reference book because I got up too late to cue.
ISEAR_6920	6920	"Found out that me and my best friend are both chosen for the  
English lectures."
ISEAR_6921	6921	I may not be clever enough to understand your English lectures.
ISEAR_6922	6922	"Told by some people the class leader only choose his friends (not  
true)."
ISEAR_6923	6923	One of my best friends was hurt by a girl he loves.
ISEAR_6924	6924	Saw a very arrogant girl walking like a queen.
ISEAR_6925	6925	China cannot buy your reference.
ISEAR_6926	6926	"A friend asked to borrow my notes and I did not give them away  
(my notes too badly written)"
ISEAR_6927	6927	Talking to a close friend.
ISEAR_6928	6928	Getting ill.
ISEAR_6929	6929	Failed to be elected to be a class leader.
ISEAR_6930	6930	Father lost his temper at home because he was mistreated at work.
ISEAR_6931	6931	"Saw someone who picked up a cigarette from the floor and smoked  
it."
ISEAR_6932	6932	Telling a lie.
ISEAR_6933	6933	Not getting the class paper in time for the lecture.
ISEAR_6934	6934	My father promoted to be a professor.
ISEAR_6935	6935	Anatomy lesson and told we have to do it at night sometimes.
ISEAR_6936	6936	Had an argument with my classmate for borrowed books.
ISEAR_6937	6937	"Finding out that we cannot have good references because China is  
poor."
ISEAR_6938	6938	Saw someone licking his dining bowl.
ISEAR_6939	6939	Criticized in front of the class.
ISEAR_6940	6940	Not finishing homework in time.
ISEAR_6941	6941	Found out that the girl I love loves me, too.
ISEAR_6942	6942	Reading a horror story alone.
ISEAR_6943	6943	"Being refused to attend the neuropsychology lecture in the  
medical university."
ISEAR_6944	6944	My parents told me that they do not like my friend.
ISEAR_6945	6945	Saw an arrogant girl walking pass by.
ISEAR_6946	6946	Not finishing my duty as a class leader.
ISEAR_6947	6947	My friend had trouble and I was not able to help him.
ISEAR_6948	6948	China winning the Asian Olympic games (TV).
ISEAR_6949	6949	Left alone in the biology building surrounded by empty buildings.
ISEAR_6950	6950	Someone told me we are not as good as the All English Class.
ISEAR_6951	6951	Not getting the reference paper.
ISEAR_6952	6952	Cueing for a bus and the drivers having long dinner.
ISEAR_6953	6953	Not finishing homework.
ISEAR_6954	6954	Did not return the library book on time.
ISEAR_6955	6955	Hear a very nice joke made by a friend.
ISEAR_6956	6956	Thinking about death when walking alone at night.
ISEAR_6957	6957	"Found out that someone I knew well has been misunderstanding me  
for 2 years."
ISEAR_6958	6958	Death of a relative.
ISEAR_6959	6959	Someone I know and respect sexually assulted a girl.
ISEAR_6960	6960	My father insulted by other people.
ISEAR_6961	6961	Made a mistake at work.
ISEAR_6962	6962	Found my name on the list of attending the English lectures.
ISEAR_6963	6963	Doing anatomy alone for the first time.
ISEAR_6964	6964	"Being insulted in front of my parents, and they believed other  
people (those insulting me)."
ISEAR_6965	6965	Death of General Ye Jianying.
ISEAR_6966	6966	Someone had stolen an article from a library journal.
ISEAR_6967	6967	Not doing well in the examn.
ISEAR_6968	6968	Not finishing homework in time.
ISEAR_6969	6969	"Did well in an examn just before my father's birthday: the best  
present I can give to my father."
ISEAR_6970	6970	"I asked someone to bring some present to my father and found out  
that he is not a reliable person. I was afraid if my father would  
not get the presents he would be angry with me."
ISEAR_6971	6971	"Some classmates said I did not do enough social work. Therefore I  
was not elected as a ""Tree Good"" student."
ISEAR_6972	6972	"My father won't be so pleased with me as if I was elected ""Three  
Good""."
ISEAR_6973	6973	My roommate's lack of consideration of me.
ISEAR_6974	6974	"My sister said I am not a stable person, and I think she is  
right."
ISEAR_6975	6975	"My sister forgot to bring presents for my birthday, I was rude to  
her."
ISEAR_6976	6976	Had a nice letter from my close friend.
ISEAR_6977	6977	Staying alone in the biology building after the dark.
ISEAR_6978	6978	Being insulted by my roommate (she is in the English Class).
ISEAR_6979	6979	Not being able to do well to be chosen for the English lecture.
ISEAR_6980	6980	My roommate boasting about her English lectures.
ISEAR_6981	6981	"When the class leader read out the names of those chosen for the  
English lecture and I was not on the list."
ISEAR_6982	6982	"Some boys told me your nickname is ""Little Girl Doctor"", I did  
not tell them off and laughed with them."
ISEAR_6983	6983	Relatives visiting me.
ISEAR_6984	6984	"Finding out the great difference between China and the West in  
science."
ISEAR_6985	6985	Saw my unfair report.
ISEAR_6986	6986	Lecturers being unfair to me in reports.
ISEAR_6987	6987	"Finding out that some students are getting good reports they do  
not deserve."
ISEAR_6988	6988	People impolite with me because I did not get a good report.
ISEAR_6989	6989	I kicked the chair in the classroom to express my anger.
ISEAR_6990	6990	Finding out I was chosen for the English lectures.
ISEAR_6991	6991	"My roommate refused to walk with me to the English lectures. I  
have to walk alone in the dark. Lectures are in the biology  
building."
ISEAR_6992	6992	My roommate being unconsiderate.
ISEAR_6993	6993	My best friend was not chosen for the English lectures.
ISEAR_6994	6994	"Someone told me I was chosen for the English lectures because I  
am good looking."
ISEAR_6995	6995	Not doing well in the examn.
ISEAR_6996	6996	"Some boys talking about nicknames of the lecturers, and I was too  
afraid of them to stop them."
ISEAR_6997	6997	Found out my wife is pregnant.
ISEAR_6998	6998	My boat running into another boat.
ISEAR_6999	6999	Punished by a leader.
ISEAR_7000	7000	My teacher's death.
ISEAR_7001	7001	Saw a mate bribing the leader.
ISEAR_7002	7002	Insulted by a woman in public.
ISEAR_7003	7003	Fight with my mate after a quarrel.
ISEAR_7004	7004	Receiving a nice present from my parents.
ISEAR_7005	7005	Finding out that I made a stupid mistake in the examn.
ISEAR_7006	7006	"Finding out about some girls who have been nice to the class  
leader in order to go to the neuropsychology lectures (English  
ones)."
ISEAR_7007	7007	Finding out I am not chosen for the English lectures.
ISEAR_7008	7008	"Some students whose English is worse than mine can go to your  
lectures (English lectures)."
ISEAR_7009	7009	Insulted by classmate in public.
ISEAR_7010	7010	Not handing in homeworks in time.
ISEAR_7011	7011	Article published.
ISEAR_7012	7012	Walking in the dark and thinking about ghost stories.
ISEAR_7013	7013	Had an insulting letter from my father.
ISEAR_7014	7014	Being misunderstood by friends.
ISEAR_7015	7015	Saw someone acting in a false manner in public.
ISEAR_7016	7016	Failed in a piblic argument.
ISEAR_7017	7017	Promised to do something for other people and did not do it.
ISEAR_7018	7018	"Finding out I am chosen to collect norms for Chinese aphasia (I  
will contribute to China's catching up with the West in  
neuropsychology)."
ISEAR_7019	7019	"Finding out in your lecture that a doctor can make misdiagnoses  
because of ignorance in neuropsychology."
ISEAR_7020	7020	Someone talking about me at my back.
ISEAR_7021	7021	"Found out that my grandmother might have been misdiagnosed as a  
psychiatric patient because the doctor did not know about  
neurologism."
ISEAR_7022	7022	Some students deliberately disobey me as a class leader.
ISEAR_7023	7023	Finding out that China is backward in science.
ISEAR_7024	7024	"Some students have been calling lecturers nicknames and I was not  
able to find out who they were to stop them."
ISEAR_7025	7025	Going to a concert.
ISEAR_7026	7026	Finding out that a boy I do not like is in love with me.
ISEAR_7027	7027	Being told that I have not got a personality.
ISEAR_7028	7028	"Power cut made me unable to listen to the songs sung by my  
favourite pop star."
ISEAR_7029	7029	Someone acting stupid in public.
ISEAR_7030	7030	Not being able to answer question in a seminar.
ISEAR_7031	7031	Said something I should not have said in public.
ISEAR_7032	7032	Talking to my close friend.
ISEAR_7033	7033	Hearing a strange noise in the biology building.
ISEAR_7034	7034	Insulted by other people in the shop.
ISEAR_7035	7035	My good friend misunderstood me.
ISEAR_7036	7036	Being looked at by someone I do not like.
ISEAR_7037	7037	"I am chosen for the English lectures instead of my good friend  
and people told me that girls are more likely to be chosen."
ISEAR_7038	7038	"I was not able to explain well to my good friend to make him less  
angry."
ISEAR_7039	7039	Finding out that the person I love understands me.
ISEAR_7040	7040	Watching a horror film.
ISEAR_7041	7041	Being mistreated by other people.
ISEAR_7042	7042	Deceived by other people and ran into trouble.
ISEAR_7043	7043	Saw a selfish person doing a selfish thing.
ISEAR_7044	7044	Not doing well in the examn.
ISEAR_7045	7045	Finding out that I have misunderstood other people.
ISEAR_7046	7046	Hear my name on the list attending the English lectures.
ISEAR_7047	7047	"Staying alone in the room after midnight and reading horror  
stories."
ISEAR_7048	7048	Being told that I am a stupid person.
ISEAR_7049	7049	My parents failed to visit me as they promised.
ISEAR_7050	7050	Some people not cueing in the dining hall.
ISEAR_7051	7051	"Saw on TV China not winning more gold medals in the Asian  
Olympics."
ISEAR_7052	7052	Not handing in homework in time.
ISEAR_7053	7053	Having a good trip on a boat with good friends.
ISEAR_7054	7054	Saw a classmate knocked down by a motorcycle.
ISEAR_7055	7055	"Being sexually assulted on a bus and noone helped (people only  
laughed)."
ISEAR_7056	7056	"Being sexually assulted and told my friends about it (we cried  
together)."
ISEAR_7057	7057	"Heard someone boasting his fortune telling and I knew he was  
lying."
ISEAR_7058	7058	Being criticized by teacher in public.
ISEAR_7059	7059	Shouting at my parents because I was angry about something else.
ISEAR_7060	7060	Going to see a good film with my best friend.
ISEAR_7061	7061	"Suddenly found out that I was the lasr one to leave the anatomy  
room."
ISEAR_7062	7062	"Some boys deliberately played tricks on me in the experiments.
"
ISEAR_7063	7063	"Iqam chosen for your lecture and my best friend is not. Now he is  
angry with me and I cannot help him."
ISEAR_7064	7064	Listening to my roommate boasting about her new clothes.
ISEAR_7065	7065	China not winning more gold medals in the Asian Olympics.
ISEAR_7066	7066	Not being able to help my friend to study English.
ISEAR_7067	7067	Being elected as class leader.
ISEAR_7068	7068	Walking in the dark I saw something strange.
ISEAR_7069	7069	"Your prejudice against psychology students and education students  
(not allowing us to go to the medical university lectures)."
ISEAR_7070	7070	A friend's brother died.
ISEAR_7071	7071	A wurm dropped on my head.
ISEAR_7072	7072	Not doing well in an examn which was easy.
ISEAR_7073	7073	Wrongly accused a classmate.
ISEAR_7074	7074	Getting into this university to do medicine.
ISEAR_7075	7075	First time in anatomy.
ISEAR_7076	7076	Being insulted in public for the wrong reason.
ISEAR_7077	7077	"Not being chosen for the English lectures (my girl-friend  
chosen)."
ISEAR_7078	7078	My roommate messing up our room.
ISEAR_7079	7079	Not doing well in examns which I should do well (English examns).
ISEAR_7080	7080	"Heard that my girl-friend was chosen for the English lectures and  
I was not. I lost my temper and she is very upset now."
ISEAR_7081	7081	Success in university entrance examination.
ISEAR_7082	7082	I helped someone to do something and was found out.
ISEAR_7083	7083	Misunderstood by friends.
ISEAR_7084	7084	My mother was ill and my father was not at home.
ISEAR_7085	7085	"My roommate being nice to a party leader in order to get into the  
party."
ISEAR_7086	7086	China not doing well in the Asian Olympic games.
ISEAR_7087	7087	Not collecting letters for my friend al I promised.
ISEAR_7088	7088	Doing well in an examn.
ISEAR_7089	7089	Before the examn.
ISEAR_7090	7090	"Some foreign students playing loud music before the biology  
examn."
ISEAR_7091	7091	Finding out that the girl I like does not like me.
ISEAR_7092	7092	"Saw two Canadian students boasting about how rich they are in  
Canada."
ISEAR_7093	7093	"Finding out that China does not have enough foreign currency to  
buy books."
ISEAR_7094	7094	"Calling lecturers nicknames when talking to housemen (They told  
ne you are even younger than they are so you should not be giving  
public lectures)."
ISEAR_7095	7095	Had a letter from my father (usually he does not write to me).
ISEAR_7096	7096	Being alone in the room at night.
ISEAR_7097	7097	Quarreling with classmates.
ISEAR_7098	7098	My father told me in the letter that my mother is ill.
ISEAR_7099	7099	My roommate talking and shaking her bed at night.
ISEAR_7100	7100	Finding out that I was deceived by my friend.
ISEAR_7101	7101	A friend came to visit me and I was not there.
ISEAR_7102	7102	Finding out my name on the list for English lectures.
ISEAR_7103	7103	Walking out from the biology building.
ISEAR_7104	7104	"Someone told me that I was chosen for English lectures because  
the class leader is going out with me (not true)."
ISEAR_7105	7105	My sister bkoke her leg.
ISEAR_7106	7106	Some boys boasting about their ability to tell dirty jokes.
ISEAR_7107	7107	Finding out China is backward in science.
ISEAR_7108	7108	"When some housemen told me a young girl like you should not be  
allowed to lecture to consultants, I was too shy to argue against  
them."
ISEAR_7109	7109	Made a wonderful driend who understands me.
ISEAR_7110	7110	Being chased in the dark by someone I did not know.
ISEAR_7111	7111	My best friend betrayed me and told other people my secrets.
ISEAR_7112	7112	Disappointed by a friend.
ISEAR_7113	7113	"Finding out some people had been talking about me at my back.
"
ISEAR_7114	7114	Being sexually assulted in public.
ISEAR_7115	7115	I did not reply to my friend's letter in time. 
ISEAR_7116	7116	Watching China winning the Asian Olympic games.
ISEAR_7117	7117	Suddenly met someone in the biology building at night.
ISEAR_7118	7118	Being insulted by my roommate.
ISEAR_7119	7119	Not getting an airplane ticket fot my mother.
ISEAR_7120	7120	Talking with a nice girl.
ISEAR_7121	7121	Talking about snakes.
ISEAR_7122	7122	People not resprcting my opinion.
ISEAR_7123	7123	Lost my girl-friend.
ISEAR_7124	7124	Talking to someone I disliked.
ISEAR_7125	7125	Criticized by a teacher in public.
ISEAR_7126	7126	Not being able to help my friend.
ISEAR_7127	7127	Getting a letter from a friend who did not write for a long time.
ISEAR_7128	7128	Staying in a relative's house which was broken in before.
ISEAR_7129	7129	Being insulted on a bus.
ISEAR_7130	7130	Insulted by my mother.
ISEAR_7131	7131	A relative not acting on her promise.
ISEAR_7132	7132	First time going out with a boy and other people laughed at us.
ISEAR_7133	7133	"A friend wanted to give me a surprise into my room and I thought  
she was stealing from the room."
ISEAR_7134	7134	Being asked to go out by someone I care. 
ISEAR_7135	7135	Before an important examn.
ISEAR_7136	7136	"My parents do not like my friend and told me to stay away from  
him."
ISEAR_7137	7137	My friend not allowed to go to the English lectures.
ISEAR_7138	7138	Postgraduate students talking about girls stupid.
ISEAR_7139	7139	Ctiticized by teachers in public.
ISEAR_7140	7140	"My friend did not do well in the examn because I did not help  
him."
ISEAR_7141	7141	"I went on a picnic to the country side park.  The beautiful  
scenary made me feel relaxed and every worry disappeared , thus  
the picnic was worthwhile."
ISEAR_7142	7142	"I am afraid of my academic results as I will face several  
problems.  I am scared of my limitations and the unlimited  
problems and I do not know how to cope with them."
ISEAR_7143	7143	"I quarrelled with my brothers (twins) at home on saturday.  One  
of them studies in a private school and the other one is  
repeating his form five.  They do not know what they are doing.   
They follow every word of their teachers, books and systems.   
They always try to rationalize their bad acts by some game and  
they are satisfied with their awkward life.  I have tried to  
persuade them very often but have failed.  This time I had a  
fight as they have no voluntary spirit (they did not polish the  
floor)."
ISEAR_7144	7144	"I have been thinking of changing my major for a few months.  My  
original major was Chinese language and it blocks my way.  I have  
to face many problems at the sametime and I do not know what is  
real and virtuous.  I do not know if I am not interested in  
Chinese or if there are other factors which make me sad.  I am  
not very clear on what I can do for the study of Communication  
and Journalism.  I am not clear about what I can do.  What are  
the limitations ?   I hesitate but I feel more adjusted now."
ISEAR_7145	7145	"I had been forced to get together with strange and disgusting  
classmates.  The things they talked about disgusted me and made  
me feel ill at ease.  I knew that I would feel unhappy if I  
stayed there but I was defeated by the social norms."
ISEAR_7146	7146	"I had obviously done the work badly but my class-mates of the  
student's association did not blame me, they helped me do the  
work."
ISEAR_7147	7147	"I had not done my assignment seriously.  I only pretended to  
finish the work as the work did not have any meaning for me.  The  
whole thing made me feel guilty."
ISEAR_7148	7148	"I preached to a F.3 students in a gospel camp.  They thus knew  
more about God and made up their minds to believe in Jesus."
ISEAR_7149	7149	"When the doctor told me that there was something wrong with my  
eye and I had to undergo an operation."
ISEAR_7150	7150	"I had left a student newspaper of the Chinese university on the  
table of the library.  It had disappeared when I came back."
ISEAR_7151	7151	"One of my class-mates had a disease unexpectedly, he had been in  
a coma for six days in a hospital before he died."
ISEAR_7152	7152	"Someone, who was sitting very close to me, was smoknig in the  
compartment of an air conditioned mini-bus."
ISEAR_7153	7153	"In the compartment of a public transport railway, I did not give  
my seat to an old man who was standing near me.  It was another  
teenager who did so."
ISEAR_7154	7154	"One saturday night I did some meaningless work and went to bed  
very late.  Next morning I had was very sleepy so I continued  
sleeping even though I had work to do and I missed the Sunday  
service."
ISEAR_7155	7155	When I attended the concert of a pop singer.
ISEAR_7156	7156	I was afraid that I would fail an examination.
ISEAR_7157	7157	"I had too much homework and examinations and I did not know how  
to organize my work."
ISEAR_7158	7158	When I forgot the lyrics during a song contest.
ISEAR_7159	7159	Because of the examination I had to study night and day.
ISEAR_7160	7160	I did badly in the mid term examination.
ISEAR_7161	7161	The results of the mid term examinations were very poor.
ISEAR_7162	7162	When I had a good result in the certificate examination.
ISEAR_7163	7163	When I was walking along a road alone on my way to go shopping.
ISEAR_7164	7164	"In the student's union there was someone who took the photocopies  
of two large volumes.  I asked him to let me take a few, he refused  
it for an acceptable reason. "
ISEAR_7165	7165	When another person's mother died.
ISEAR_7166	7166	I greeted a friend and he did not respond.
ISEAR_7167	7167	"In an examination ,which other students found easy I could hardly  
think and did not know what to answer."
ISEAR_7168	7168	I cut a friend's hair in anger, without any consideration.
ISEAR_7169	7169	Yesterday my friend gave me a gift and had dinner with me.
ISEAR_7170	7170	"Once while walking along a hill; I fell down out of carelessness  
and I broke my left arm."
ISEAR_7171	7171	"Last week, my organization summoned an executive meeting and one  
of the executive member's pointed out a loop hole in the  
committee's administration.  He could not suggest any  
improvements, so I quarrelled with him."
ISEAR_7172	7172	The death of my father.
ISEAR_7173	7173	"I was sitting in the bus and a man with a very unpleasant  
smell came and sat next to me, to top it all he smoked  
continously."
ISEAR_7174	7174	"When I was in the canteen of the United college I mistook a  
stranger for a classmate as I was not wearing my glasses.  I  
realized that I had made this mistake when I saw him again  
carefully."
ISEAR_7175	7175	"I got up late and I could not go to my lessons on time.  When I  
entered the class room the stare of the teacher and my classmates  
made me feel guilty."
ISEAR_7176	7176	When my application for studying the masters degree was accepted. 
ISEAR_7177	7177	"Once at midnight, I was working alone at office and the phone  
suddenly rang."
ISEAR_7178	7178	"When I was concentrating on my work, my friend disturbed me  
continously.  I asked him to stop but in vain."
ISEAR_7179	7179	"I had asked the teacher to write a recommendation letter for me,  
but I had not provided enough information and had run short of  
time."
ISEAR_7180	7180	"When I was talking to a person who is a hypocrite, I felt  
disgusted at his reaction."
ISEAR_7181	7181	My companion admired me when I did some work voluntarily.
ISEAR_7182	7182	My wrong behaviour made my loved one feel sad and uneasy.
ISEAR_7183	7183	"When I first heard ""I like you !"" from my boyfriend."
ISEAR_7184	7184	"When I received the higher level exam results, I mistook the  
grade E in mathematics for a grade F and I was shocked."
ISEAR_7185	7185	"I had planned to study for my mid-term exams on a certain day and   
my room-mate called me to ask me to go out for a stroll.  I tried  
to make an excuse so as not to go out but she refused to listen  
to me and insisted that I go out with her.  I find it unnecessary   
to talk to her anymore. 
"
ISEAR_7186	7186	Due to some reasons my boyfriend and I decided to separate.
ISEAR_7187	7187	"Once when I had started to write a paper, there was a phone  
call for me.  I had to go downstairs to receive it and after the  
conversation I discovered that all the information had  
disappeared from my mind."
ISEAR_7188	7188	"When the teacher asked me a question, I did not know the answer  
and I just stood still for about a few minutes without saying a  
word."
ISEAR_7189	7189	"Once when I was in the cell group (religious activity) I found  
that almost everyone in the group read the bible daily and I felt  
guilty in my heart."
ISEAR_7190	7190	"When I read the newspaper that morning I found my candidature  
number on the admission list of the Chinese university.  I was  
satisfied and happy and the cumulative anxiety disappeared.  I  
only wanted to cry out that I had succeeded."
ISEAR_7191	7191	"Tutorial again !  A fearful feeling came to me when I sat on the  
chair and looked at my fellow students all around.  I was really  
scared that they would ask me some questions or challenge the  
ideas that I had presented."
ISEAR_7192	7192	"The trick was really intolerable.  They hid it, and I was worried  
and restless all day.  When I saw them I really wanted to slap  
each one of them."
ISEAR_7193	7193	"A and I were walking along the new Asia stairway to the Chung Chi  
college for our lecture and I saw him with her.  He put one arm  
around her shoulder and laugher brightly and joyfully.  I did not  
dare and did not want to look, just walked by them quickly.  The  
interest of talking to A disappeared and I just wanted to remain  
silent.  But I did not want A to know and so I left him and went  
to F.  I should have expected this to happen."
ISEAR_7194	7194	"Knowing that I had to do the survey with him I felt very  
reluctant.  Although I do not know him I feel disgusted by just  
looking at him.  Thinking that the project lasted several days I  
regreted having joined that project."
ISEAR_7195	7195	"During the lesson the teacher called me and asked me if I had  
reported that I was late.  I pretended that I had but looking at  
her eyes I knew that she knew that I was lying.  I thought that  
it was really bad luck that she had examined the list of the  
students who were late."
ISEAR_7196	7196	"That evening when I opened the songbook while I was singing the  
song ""Those were the days"" that guilt feeling became stronger.   
The lyrics described well - I was really wrong.  The wish that I  
had made was really bad. If she were with me I would really be  
happy and we would play happily together like the days in  
secondary school and she would not be disappointed and gloomy  
because of me."
ISEAR_7197	7197	"When I learnt that I could do further studies at the Chinese  
university."
ISEAR_7198	7198	"My best frieend left school recently.  The next day the weather  
turned bad suddenly and the male class-mates turned off the  
lights.  I remained on the table and was scared."
ISEAR_7199	7199	I was scolded by my mother for no reason.
ISEAR_7200	7200	When I learnt that I had been betrayed by my friend.
ISEAR_7201	7201	"When I dined with my new friends, one of them kept reminding us  
that he was superior."
ISEAR_7202	7202	"While dining with some accquaintances I was asked something  
which I should have known but I did not know."
ISEAR_7203	7203	"My friend came to the concert for my sake as it was me who had  
organized it and the concert was unsuccessful."
ISEAR_7204	7204	I was accepted by the Chinese university.
ISEAR_7205	7205	"Waiting for the results of the High level examination.  I was  
afraid of not being accepted."
ISEAR_7206	7206	"I had a date with a friend to see a movie and my friend was late.  
 I waited for a long hour and was very angry."
ISEAR_7207	7207	The quarrel between my  parents.
ISEAR_7208	7208	"During the Chinese lessons a student often showed off. Moreover  
he misbehaved and dressed very badly.  So disgusting !"
ISEAR_7209	7209	"I saw a bag on the street and just then a stranger passed by.  I  
picked up the bag immediately and gave it to the stranger as I  
thought that it belonged to him.  But it was not his bag and I  
felt ashamed."
ISEAR_7210	7210	I refused to lend my homework to a friend.
ISEAR_7211	7211	"Once, before I had learnt to swim, I stepped on a slippery slope  
where there was a lot of moss and I slipped into the water.  The  
water was very deep and I could not stand on my feet.  I sank  
and had to use a lot of energy."
ISEAR_7212	7212	"One day when I was sitting in a not very crowded bus, a middle   
aged woman was standing beside me.  The person sitting next to me  
got up to get off and this woman pushed me and occupied the seat.  
 Then she took off her shoes and put her feet on the seat."
ISEAR_7213	7213	When I saw a horrible movie - Alien.
ISEAR_7214	7214	"In 1983, my results at the university entrance exam were very  
poor - far from what I had expected.   I thought that I would not  
be accepted at the university."
ISEAR_7215	7215	"I am disgusted by people who spoil their identity because of  
misbehaviour.  This morning when I was in a crowded bus, I found  
a seat on which a university student was sitting on one side and  
he had put his bag and files next to him.  There was very little  
space left and I sat down while he kept on reading.  Even when I  
leaned on him he did not put his bag away.  He did not respond and  
I felt very angry."
ISEAR_7216	7216	"During a lecture six students (including me) were asked to leave  
the class as we had not prepared for the lesson.  I felt ashamed  
and angry."
ISEAR_7217	7217	"One evening I went fishing with some friends but we could not  
fish as a fisherman had already put his net there.  We pulled  
out the net to find only crabs in it so we threw the net away.   
The net was large and may have cost $1000.  The fisherman used  
the net to earn a living and we had had thrown it."
ISEAR_7218	7218	"I had a very close friend who went to Canada after her F.B, his   
departure was unavoidable.  When he came back during the Summer  
holidays I was very happy as nothing had changed between us."
ISEAR_7219	7219	"The day before the university results came out I was both excited  
and scared.  If I failed I did not know what I would do as I did  
not want to work, my family was ambivalent."
ISEAR_7220	7220	"Before the certificate examination I was very poor in Biology  
(the worst result in my class).  Ever since F.5 it had been  
getting poorer and poorer.  I had tried my best and had spent  
most of my time studying this subject.  Finally my results were  
so bad that I thought that it was just not fair."
ISEAR_7221	7221	"My cat died from an illness.  It had been with us for 7 years.   
It was a lovely cat.  It had been ill for one or two weeks and  
the veterinary surgeon had told us that it was dying."
